取引No,来店日,来店時間,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ),QR決済(Airペイ QR),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券内訳,売掛内訳,金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),まとめ買い割引(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,リソース名,ID,カテゴリー名,メニュー名,種別１,種別２,価格,注文数量,個別割引/割増数量,個別割引/割増単価,単位,個別割引/割増合計額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額
HD0020260214173726117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978C65CDA8F4A15A58F02809D46463A,"単品料理","わさびと食べる紅生姜のだし巻き","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260214173726117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978C65CDA8F4A15A58F02809D46463A,"単品料理","タコのネギだく","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260214173726117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978C65CDA8F4A15A58F02809D46463A,"単品料理","ネギトロユッケ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260214173726117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978C65CDA8F4A15A58F02809D46463A,"串焼き","焼き鳥【砂肝】","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260214173726117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978C65CDA8F4A15A58F02809D46463A,"串焼き","焼き鳥【レバー】","塩","",308,2,0,0,-,0,"",0,0,0,0
HD0020260214173726117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978C65CDA8F4A15A58F02809D46463A,"串焼き","焼き鳥【ささみ】","","",308,3,0,0,-,0,"",0,0,0,0
HD0020260214183327137,2026/02/14,18:28:55,2026/02/14,20:04:43,5018,5018,456,0,5018,456,0,0,0,0,0,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,01:35:48,"T16",0001,"中村泉夏","未設定",8AB3E2412156410B9211DA07A18065E0,"串焼き","椎茸肉巻き","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"串焼き","ミニトマト肉巻き","","",286,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"串焼き","うずら肉巻き串","","",275,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"アルコール","かめやハイボール","かめやハイボール","",550,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"サワー","グレープフルーツサワー","グレフルサワー","",550,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"アルコール","ウーロンハイ","ノーマル","",495,2,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"単品料理","記憶に残るポテトサラダ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"お通し","お通し","男性","",330,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"串焼き","揚げのりチーズ","","",365,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"煮込み","煮込み【ホルモン】","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260214183327137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8AB3E2412156410B9211DA07A18065E0,"煮込み","煮込み【牛すじ】","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260214182548125,2026/02/14,18:25:25,2026/02/14,20:20:04,34652,34652,3150,0,34652,3150,35052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,8,85,01:54:39,"T4",0001,"近澤幹人","未設定",F011614A05B04DDE822561783F4A0B0A,"串焼き","アスパラ肉巻き","","",330,8,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"串焼き","つくね","","",308,8,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"ビール","生ビール","生ジョッキ","",660,12,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"アルコール","角ハイボール","角ハイボール","",660,4,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"ソフトドリンク","ジャスミン茶","","",440,1,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"ソフトドリンク","カルピス","","",440,1,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"単品料理","枝豆","","",418,2,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"単品料理","たこわさ","","",495,2,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"単品料理","漬物盛り合わせ","","",628,2,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"単品料理","鶏唐揚げ","","",748,2,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"お通し","お通し","男性","",330,2,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"お通し","お通し","女性","",330,6,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"串焼き","豚しそ巻き","","",286,8,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"単品料理","焼きおにぎり","","",418,1,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"串焼き","豚串","","",330,8,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"ソフトドリンク","グレフル【100%】","","",440,1,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"串焼き","レタス巻き","レタス巻き","",330,8,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"ソフトドリンク","お冷","","",0,1,0,0,-,0,"",0,0,0,0
HD0020260214182548125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F011614A05B04DDE822561783F4A0B0A,"串焼き","焼き鳥【せせり】塩","","",308,8,0,0,-,0,"",0,0,0,0
HD0020260214184048909,2026/02/14,18:40:31,2026/02/14,20:55:01,8382,8382,762,0,8382,762,10082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,2,18,02:14:30,"T3",0001,"只野翔慎","未設定",7CFD20FB747C4E23956794AF2925084D,"串焼き","のりチーズ","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"サワー","カルピスサワー","カルピスサワー","",550,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"カクテル","カシスリキュール","カシスオレンジ","",660,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"カクテル","モヒート","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"お通し","お通し","女性","",330,2,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"串焼き","豚しそ巻き","","",286,2,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"カクテル","レッドブル","角レッドブル","",825,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"串焼き","豆苗しゃぶ串","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"単品料理","シャカシャカポテト","バーベキュー","",638,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"単品料理","ネギトロユッケ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"単品料理","アボカドサーモン","","",825,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"串焼き","万能ネギのしゃぶ串","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"串焼き","焼き鳥【レバー】","塩","",308,1,0,0,-,0,"",0,0,0,0
HD0020260214184048909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7CFD20FB747C4E23956794AF2925084D,"串焼き","焼き鳥【ささみ】","","",308,1,0,0,-,0,"",0,0,0,0
HD0020260214194125675,2026/02/14,19:40:56,2026/02/14,20:58:31,7810,7810,710,0,7810,710,0,7810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,01:17:34,"T10",0001,"小島陽","未設定",8A5705C5B05F4D6194621370633A4B5C,"串焼き","黒チーズ","","",330,2,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"焼酎","富乃宝山（芋）","水割り","",660,1,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"サワー","グレープフルーツサワー","グレフルサワー","",550,1,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"サワー","男梅サワー","男梅サワー","",550,1,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"単品料理","梅水晶","","",528,1,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"お通し","お通し","女性","",330,2,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"串焼き","豚しそ巻き","","",286,2,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"串焼き","紅生姜巻き","","",308,2,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"単品料理","シャカシャカポテト","バター醤油","",638,1,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"単品料理","ネギトロユッケ","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"単品料理","炙り明太子","","",748,1,0,0,-,0,"",0,0,0,0
HD0020260214194125675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8A5705C5B05F4D6194621370633A4B5C,"サワー","こだわりレモン【メガ】","メガレモンサワー","",880,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,2026/02/14,18:04:54,2026/02/14,21:22:52,34917,34917,3174,0,34917,3174,0,34917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,03:17:58,"T1",0001,"只野翔慎","未設定",8E20807BFFA54191B038E3B0E4422B67,"串焼き","のりチーズ","","",330,4,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"串焼き","えびしそチーズおろしポン酢","","",365,3,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"串焼き","うずら肉巻き串","","",275,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"ビール","生ビール","生ジョッキ","",660,3,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"サワー","こだわり酒場のレモンサワー","通常","",550,4,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"サワー","グレープフルーツサワー","グレフルサワー","",550,2,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"サワー","男梅サワー","男梅サワー","",550,5,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"果実酒【鬼おろし】","鬼おろしサワー【果実酒】","レモン【ソーダ】","",660,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"ソフトドリンク","ウーロン茶","","",385,2,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"ソフトドリンク","オレンジ【100%】","","",440,2,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"ソフトドリンク","ジンジャーエール【瓶】","","",440,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"単品料理","たこわさ","","",495,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"単品料理","いぶりがっこ","","",638,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"単品料理","たたききゅうり","","",495,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"単品料理","茄子の揚げ浸し","","",638,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"単品料理","イカの一夜干し","","",858,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"単品料理","軟骨唐揚げ","","",628,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"お通し","お通し","女性","",330,7,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"串焼き","豚しそ巻き","","",286,3,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"日本酒","鳳凰美田【剱】","","",1320,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"串焼き","豚串","","",330,3,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"ソフトドリンク","グレフル【100%】","","",440,2,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"吉野物語【果実酒】1","吉野物語","キウイ【ロック】","",715,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"日本酒","獺祭【純米大吟醸】","","",1430,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"串焼き","レタス巻き","レタス明太マヨ","",365,3,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"日本酒","会津中将","","",1320,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"単品料理","わさびと食べる紅生姜のだし巻き","","",660,1,0,0,-,0,"",0,0,0,0
HD0020260214180720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8E20807BFFA54191B038E3B0E4422B67,"単品料理","アボカドサーモン","","",825,1,0,0,-,0,"",0,0,0,0
