集計期間,売上,会計数,会計単価,客数,客単価,商品数,現金支払合計額,現金その他支払合計額,割引額,取引No,来店日,来店時間,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ),QR決済(Airペイ QR),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券内訳,売掛内訳,金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),まとめ買い割引(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,リソース名,ID,カテゴリー名,メニュー名,種別１,種別２,価格,注文数量,個別割引/割増数量,個別割引/割増単価,単位,個別割引/割増合計額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,飲み放題ドリンク,フリードリンク2,ピーチウーロン,,0,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,飲み放題ドリンク,フリードリンク2,白ワイン,,0,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,飲み放題ドリンク,フリードリンク2,ジンジャーハイボール,,0,7,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,枝豆,,,418,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,記憶に残るポテトサラダ,,,748,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,漬物盛り合わせ,,,628,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,軟骨唐揚げ,,,628,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,コース,飲み放題,飲み放題2H,,2200,8,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,お通し,お通し,男性,,330,8,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,ニラ玉,,,660,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,串焼き,豆苗しゃぶ串,,,308,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,わさびと食べる紅生姜のだし巻き,,,660,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,串焼き,焼き鳥【皮】,塩,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,串焼き,焼き鳥【もも】,塩,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,2倍シャカシャカポテト,バター醤油,,1078,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,揚げ餃子,,,550,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,串焼き,焼き鳥【せせり】塩,,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,串焼き,焼き鳥【レバー】,塩,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183038386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A46FF832423244AA87C82A1A0A287182,単品料理,桃色片想いのチキン南蛮,,,858,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,2026/01/22,18:12:39,2026/01/22,21:44:09,13156,13156,1196,0,13156,1196,13156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,03:31:30,T8,0001,菊地悠愛,未設定,CBB524ACB6AE46BFAB8F9EBA5DE26263,串焼き,アスパラ肉巻き,,,330,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,串焼き,えのき肉巻き,,,308,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,串焼き,ミニトマト肉巻き,,,286,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,ビール,生ビール,生ジョッキ,,660,7,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,アルコール,角ハイボール,角ハイボール,,660,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,サワー,男梅サワー,男梅サワー,,550,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,単品料理,枝豆,,,418,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,単品料理,たたききゅうり,,,495,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,お通し,お通し,男性,,330,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,お通し,お通し,女性,,330,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,ビール,瓶ビール【赤星】,,,770,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,アルコール,鳳凰美田【JーSAKE】,ハイボール,,990,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,単品料理,丸ごとガリトマト,,,715,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122181314256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB524ACB6AE46BFAB8F9EBA5DE26263,串焼き,万能ネギのしゃぶ串,,,330,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,2026/01/22,18:33:45,2026/01/22,21:47:23,64935,64935,5903,0,64935,5903,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,12,141,03:13:38,"T12, T13",0001,菊地悠愛,未設定,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,のりチーズ,,,330,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,黒チーズ,,,330,7,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,アスパラ肉巻き,,,330,7,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,えのき肉巻き,,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,椎茸肉巻き,,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,えびしそチーズおろしポン酢,,,365,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,ミニトマト肉巻き,,,286,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,うずら肉巻き串,,,275,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,つくね,,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,ビール,生ビール,生ジョッキ,,660,10,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,アルコール,角ハイボール,角ハイボール,,660,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,アルコール,かめやハイボール,コーラ,,660,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,アルコール,白州,ハイボール,,1485,5,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,サワー,こだわり酒場のレモンサワー,通常,,550,5,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,ソフトドリンク,ウーロン茶,,,385,10,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,ソフトドリンク,ジャスミン茶,,,440,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,ソフトドリンク,コーラ【瓶】,,,440,5,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,ソフトドリンク,ジンジャーエール【瓶】,,,440,4,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,枝豆,,,418,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,梅水晶,,,528,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,軟骨唐揚げ,,,628,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,鶏唐揚げ,,,748,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,お通し,お通し,男性,,330,12,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,ニラ玉,,,660,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,ソフトドリンク,アサヒZERO,,,495,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,きつね納豆,,,528,4,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,レタス巻き,レタス巻き,,330,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,豆苗しゃぶ串,,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,お好み焼き串,,,308,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,ピリ辛メンマ,,,528,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,わさびと食べる紅生姜のだし巻き,,,660,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,焼き鳥【もも】,タレ,,308,4,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,単品料理,ネギトロユッケ,,,748,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,サワー,こだわりレモン【メガ】,メガレモンサワー,,880,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,万能ネギのしゃぶ串,,,330,8,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,焼き鳥【ぼんじり】,タレ,,308,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,焼き鳥【軟骨】,,,308,6,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183420645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C646BF150C54EEC8BAEA332BE0DE292,串焼き,エビチリ串,,,365,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,2026/01/22,18:31:52,2026/01/22,21:56:15,15227,15227,1384,0,15227,1384,0,0,0,0,0,15227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,03:24:23,T9,0001,近澤幹人,未設定,36AD574B17B5488B93FD57BA55B3D709,串焼き,のりチーズ,,,330,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,串焼き,アスパラ肉巻き,,,330,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,ビール,生ビール,生ジョッキ,,660,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,アルコール,角ハイボール,メガ角ハイボール,,900,4,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,アルコール,角ハイボール,角ハイボール,,660,6,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,アルコール,白ワイン,グラス,,550,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,単品料理,枝豆,,,418,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,お通し,お通し,男性,,330,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,単品料理,ニラ玉,,,660,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,アルコール,レモンカット,,,220,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,ソフトドリンク,お冷,,,0,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,単品料理,チーズの西京焼き,,,770,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,単品料理,シャカシャカポテト,バーベキュー,,638,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,串焼き,焼き鳥【もも】,塩,,308,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,串焼き,焼き鳥【ささみ】,,,308,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,単品料理,よだれ鶏,,,660,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183329907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36AD574B17B5488B93FD57BA55B3D709,単品料理,肉野菜炒め,,,825,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122200337305,2026/01/22,20:01:06,2026/01/22,22:04:35,9390,9390,853,0,9390,853,0,9390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,02:03:28,T11,0001,菊地悠愛,未設定,5F176F7B6094498FA7CBD122B7D14B07,アルコール,角ハイボール,メガ角ハイボール,,900,6,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122200337305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5F176F7B6094498FA7CBD122B7D14B07,アルコール,ジャスミンハイ,ノーマル,,1000,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122200337305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5F176F7B6094498FA7CBD122B7D14B07,お通し,お通し,男性,,330,3,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,2026/01/22,18:30:59,2026/01/22,22:16:45,22492,22492,2044,0,22492,2044,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7508,0,0,0,0,0,4,38,03:45:46,T3,0001,只野翔慎,未設定,7FA4B7840608404FA005445958C86D0D,串焼き,のりチーズ,,,330,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,串焼き,アスパラ肉巻き,,,330,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,ビール,生ビール,生ジョッキ,,660,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,アルコール,角ハイボール,メガ角ハイボール,,900,7,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,アルコール,角ハイボール,角ハイボール,,660,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,アルコール,かめやハイボール,かめやハイボール,,550,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,焼酎,富乃宝山（芋）,ロック,,715,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,サワー,グレープフルーツサワー,グレフルサワー,,1000,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,ソフトドリンク,ジャスミン茶,,,440,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,ソフトドリンク,ジンジャーエール【瓶】,,,440,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,単品料理,枝豆,,,418,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,単品料理,たこわさ,,,495,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,単品料理,梅水晶,,,528,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,単品料理,イカの一夜干し,,,858,2,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,単品料理,軟骨唐揚げ,,,628,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,単品料理,鶏唐揚げ,,,748,1,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,お通し,お通し,男性,,330,4,0,0,-,0,,0,0,0,0
,,,,,,,,,,HD0020260122183111926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7FA4B7840608404FA005445958C86D0D,単品料理,焼きおにぎり,,,418,3,0,0,-,0,,0,0,0,0
