"H.集計フラグ","H.店舗","H.伝票番号","H.伝票番号枝番","H.曜日","H.支払ステータス","H.伝票処理日","H.返還元年月(返品)","H.返還元年月日(赤伝)","H.テーブル番号","H.客数（合計）","H.客数（男）","H.客数（女）","H.客数（選択なし）","H.深夜料金","H.テーブルチャージ料金","H.サービス料金","H.小計","H.総商品数","H.伝票金額","H.伝票税額","H.税抜金額10%","H.税額10%","H.税抜金額8%","H.税額8%","H.非課税金額","H.不課税金額","H.お預かり金額","H.おつり","H.免税額（一般品）","H.免税額（消耗品）","H.値引金額","H.支払金額（現金）","H.支払金額（クレジットカード）","H.支払金額（ポイント）","H.支払金額（電子マネー）","H.支払金額（商品券：釣り無）","H.商品券差額","H.支払金額（商品券：釣り有）","H.商品券現金釣銭","H.支払金額（その他）","H.レジ担当者ID","H.スタイリスト（理美容のみ）","H.受付番号","H.テーブル合算後伝票番号","H.税集計区分","H.支払メモ","H.領収書発行回数","H.領収書発行最終日付","H.キッチンプリンタ印字成否","H.キッチンプリンタ印字日付","H.レシートプリンタ印字成否","H.レシートプリンタ印字日付","H.基幹転送成否","H.基幹転送日付","C.お客様","C.お客様代表","C.客層","H.元伝票番号","H.登録番号","H.事業者名","H.集計営業日","H.伝票発行日"
"*","001:麻布しき 旗の台店","No:202500100003622","0","土","10:会計済","2025/09/20 12:38:01","","","000000006:カウンター６","1","1","0","0","0","0","0","1505","2","1505","136","1369","136","0","0","0","0","2005","500","0","0","0","1505","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 12:38:04","1:成功","2025/09/20 12:38:56","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 12:10:05"
"*","001:麻布しき 旗の台店","No:202500100003623","0","土","10:会計済","2025/09/20 12:48:55","","","000000014:テーブル２","2","1","1","0","0","0","0","2400","2","2400","218","2182","218","0","0","0","0","0","0","0","0","0","0","0","0","2400","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 12:48:59","1:成功","2025/09/20 12:53:32","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 12:19:12"
"*","001:麻布しき 旗の台店","No:202500100003624","0","土","10:会計済","2025/09/20 12:47:00","","","000000009:カウンター９","2","1","1","0","0","0","0","2800","2","2800","254","2546","254","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","1","20250920124703","1:成功"," ","1:成功","2025/09/20 12:47:03","1:成功","2025/09/20 12:47:15","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 12:23:55"
"*","001:麻布しき 旗の台店","No:202500100003625","0","土","10:会計済","2025/09/20 13:27:39","","","000000016:テーブル４","2","2","0","0","0","0","0","12020","7","12020","1092","10928","1092","0","0","0","0","20020","8000","0","0","0","12020","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 13:27:43","1:成功","2025/09/20 13:28:11","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 12:26:32"
"*","001:麻布しき 旗の台店","No:202500100003626","0","土","10:会計済","2025/09/20 13:00:26","","","000000005:カウンター５","2","1","1","0","0","0","0","2300","2","2300","209","2091","209","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 13:00:30","1:成功","2025/09/20 13:03:08","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 12:31:36"
"*","001:麻布しき 旗の台店","No:202500100003627","0","土","10:会計済","2025/09/20 13:28:35","","","000000013:テーブル１","4","2","2","0","0","0","0","6200","4","6200","563","5637","563","0","0","0","0","10000","3800","0","0","0","6200","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 13:28:38","1:成功","2025/09/20 13:28:54","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 12:45:40"
"*","001:麻布しき 旗の台店","No:202500100003628","0","土","10:会計済","2025/09/20 13:17:20","","","000000001:カウンター１","2","0","2","0","0","0","0","3300","2","3300","300","3000","300","0","0","0","0","3300","0","0","0","0","3300","0","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 13:17:24","1:成功","2025/09/20 13:17:34","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 12:47:58"
"*","001:麻布しき 旗の台店","No:202500100003629","0","土","10:会計済","2025/09/20 13:41:18","","","000000014:テーブル２","3","1","2","0","0","0","0","4100","3","4000","363","3637","363","0","0","0","0","0","0","0","0","100","0","0","0","4000","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 13:41:21","1:成功","2025/09/20 13:44:31","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 13:11:16"
"*","001:麻布しき 旗の台店","No:202500100003630","0","土","10:会計済","2025/09/20 13:46:47","","","000000009:カウンター９","2","1","1","0","0","0","0","3000","2","3000","272","2728","272","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 13:46:51","1:成功","2025/09/20 13:49:36","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 13:13:56"
"*","001:麻布しき 旗の台店","No:202500100003631","0","土","10:会計済","2025/09/20 13:50:58","","","000000007:カウンター７","1","0","1","0","0","0","0","1600","1","1600","145","1455","145","0","0","0","0","2000","400","0","0","0","1600","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 13:51:02","1:成功","2025/09/20 13:53:48","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 13:15:14"
"*","001:麻布しき 旗の台店","No:202500100003632","0","土","10:会計済","2025/09/20 14:22:30","","","000000001:カウンター１","1","1","0","0","0","0","0","4400","1","4400","400","4000","400","0","0","0","0","10000","5600","0","0","0","4400","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 14:22:34","1:成功","2025/09/20 14:23:15","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 13:32:55"
"*","001:麻布しき 旗の台店","No:202500100003633","0","土","10:会計済","2025/09/20 14:01:05","","","000000005:カウンター５","1","0","1","0","0","0","0","1100","1","1100","100","1000","100","0","0","0","0","0","0","0","0","0","0","1100","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 14:01:09","1:成功","2025/09/20 14:04:23","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 13:34:16"
"*","001:麻布しき 旗の台店","No:202500100003634","0","土","10:会計済","2025/09/20 17:55:22","","","000000016:テーブル４","2","1","1","0","0","0","0","9220","8","9220","838","8382","838","0","0","0","0","0","0","0","0","0","0","0","0","9220","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/20 17:55:24","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 17:13:33"
"*","001:麻布しき 旗の台店","No:202500100003635","0","土","10:会計済","2025/09/20 21:00:56","","","000000027:奥座1","5","3","2","0","0","0","0","52940","51","52940","4812","48128","4812","0","0","0","0","0","0","0","0","0","0","52940","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 21:01:01","1:成功","2025/09/20 21:01:17","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 17:50:42"
"*","001:麻布しき 旗の台店","No:202500100003636","0","土","10:会計済","2025/09/20 19:54:05","","","000000013:テーブル１","3","2","1","0","0","0","0","12370","11","12370","1124","11246","1124","0","0","0","0","0","0","0","0","0","0","12370","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 19:54:09","1:成功","2025/09/20 19:54:31","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 17:51:25"
"*","001:麻布しき 旗の台店","No:202500100003637","0","土","10:会計済","2025/09/20 19:50:16","","","000000005:カウンター５","2","1","1","0","0","0","0","9730","8","9730","884","8846","884","0","0","0","0","0","0","0","0","0","0","9730","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/20 19:50:20","1:成功","2025/09/20 19:50:33","","","","","T7010401147721","株式会社 麻布しき","20","2025/09/20 19:02:29"
"*","001:麻布しき 旗の台店","No:202500100003638","0","日","10:会計済","2025/09/21 12:48:36","","","000000001:カウンター１","2","2","0","0","0","0","0","2300","2","2300","209","2091","209","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 12:48:40","1:成功","2025/09/21 12:50:48","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 11:21:30"
"*","001:麻布しき 旗の台店","No:202500100003639","0","日","10:会計済","2025/09/21 13:02:20","","","000000003:カウンター３","2","0","2","0","0","0","0","5100","2","5100","463","4637","463","0","0","0","0","10100","5000","0","0","0","5100","0","0","0","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:02:24","1:成功","2025/09/21 13:10:19","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 11:27:41"
"*","001:麻布しき 旗の台店","No:202500100003640","0","日","10:会計済","2025/09/21 12:40:23","","","000000005:カウンター５","2","1","1","0","0","0","0","3600","2","3600","327","3273","327","0","0","0","0","0","0","0","0","0","0","3600","0","0","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 12:40:26","1:成功","2025/09/21 12:43:54","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 11:27:45"
"*","001:麻布しき 旗の台店","No:202500100003641","0","日","10:会計済","2025/09/21 12:31:45","","","000000007:カウンター７","1","1","0","0","0","0","0","1350","2","1350","122","1228","122","0","0","0","0","2000","650","0","0","0","1350","0","0","0","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 12:31:49","1:成功","2025/09/21 12:32:07","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 11:27:59"
"*","001:麻布しき 旗の台店","No:202500100003642","0","日","10:会計済","2025/09/21 13:11:15","","","000000009:カウンター９","2","1","1","0","0","0","0","3000","2","3000","272","2728","272","0","0","0","0","10000","7000","0","0","0","3000","0","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:11:18","1:成功","2025/09/21 13:11:43","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 11:28:04"
"*","001:麻布しき 旗の台店","No:202500100003643","0","日","10:会計済","2025/09/21 13:19:32","","","000000014:テーブル２","2","1","1","0","0","0","0","4400","2","4400","400","4000","400","0","0","0","0","0","0","0","0","0","0","4400","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:19:36","1:成功","2025/09/21 13:19:51","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 11:28:09"
"*","001:麻布しき 旗の台店","No:202500100003644","0","日","10:会計済","2025/09/21 12:18:49","","","000000013:テーブル１","3","2","1","0","0","0","0","4500","3","4500","409","4091","409","0","0","0","0","0","0","0","0","0","0","0","0","4500","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 12:18:52","1:成功","2025/09/21 12:19:08","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 11:28:14"
"*","001:麻布しき 旗の台店","No:202500100003645","0","日","10:会計済","2025/09/21 12:53:44","","","000000016:テーブル４","3","1","2","0","0","0","0","3400","3","3400","309","3091","309","0","0","0","0","0","0","0","0","0","0","0","0","3400","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 12:53:48","1:成功","2025/09/21 12:59:41","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 11:28:18"
"*","001:麻布しき 旗の台店","No:202500100003646","0","日","10:会計済","2025/09/21 13:00:03","","","000000013:テーブル１","2","1","1","0","0","0","0","3930","3","3930","357","3573","357","0","0","0","0","0","0","0","0","0","0","0","0","3930","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:00:06","1:成功","2025/09/21 13:00:08","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 12:28:59"
"*","001:麻布しき 旗の台店","No:202500100003647","0","日","10:会計済","2025/09/21 13:00:30","","","000000007:カウンター７","2","2","0","0","0","0","0","2400","2","2400","218","2182","218","0","0","0","0","3000","600","0","0","0","2400","0","0","0","0","0","0","0","0","0131:辻 里桜","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:00:33","1:成功","2025/09/21 13:02:00","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 12:38:11"
"*","001:麻布しき 旗の台店","No:202500100003648","0","日","10:会計済","2025/09/21 13:12:54","","","000000005:カウンター５","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","1200","0","0","0","0","1200","0","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:12:58","1:成功","2025/09/21 13:15:30","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 12:44:00"
"*","001:麻布しき 旗の台店","No:202500100003649","0","日","10:会計済","2025/09/21 13:18:11","","","000000006:カウンター６","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:18:14","1:成功","2025/09/21 13:18:57","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 12:50:54"
"*","001:麻布しき 旗の台店","No:202500100003650","0","日","10:会計済","2025/09/21 13:22:54","","","000000001:カウンター１","2","1","1","0","0","0","0","2700","2","2700","245","2455","245","0","0","0","0","0","0","0","0","0","0","2700","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:22:58","1:成功","2025/09/21 13:23:44","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 12:54:11"
"*","001:麻布しき 旗の台店","No:202500100003651","0","日","10:会計済","2025/09/21 13:34:49","","","000000007:カウンター７","2","1","1","0","0","0","0","2400","2","2400","218","2182","218","0","0","0","0","0","0","0","0","0","0","0","0","2400","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:34:52","1:成功","2025/09/21 13:36:31","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 13:03:39"
"*","001:麻布しき 旗の台店","No:202500100003652","0","日","10:会計済","2025/09/21 14:12:40","","","000000016:テーブル４","4","0","4","0","0","0","0","4800","4","4800","436","4364","436","0","0","0","0","5000","200","0","0","0","4800","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 14:12:44","1:成功","2025/09/21 14:19:47","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 13:08:57"
"*","001:麻布しき 旗の台店","No:202500100003653","0","日","10:会計済","2025/09/21 13:55:23","","","000000013:テーブル１","3","3","0","0","0","0","0","3300","3","3000","272","2728","272","0","0","0","0","10000","7000","0","0","300","3000","0","0","0","0","0","0","0","0","0101:オーナー","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/21 13:55:27","1:成功","2025/09/21 13:55:56","","","","","T7010401147721","株式会社 麻布しき","21","2025/09/21 13:20:07"
